Gen1
¿Quién es Growlithe?,"Es un Pokémon de tipo fuego, número 058. Evoluciona en Arcanine con una Piedra Fuego. Es leal como un perro guardián."
¿Quién es Arcanine?,"Es un Pokémon de tipo fuego, número 059. Evoluciona de Growlithe. Es considerado un Pokémon legendario en ciertas culturas."
¿Quién es Poliwag?,"Es un Pokémon de tipo agua, número 060. Evoluciona en Poliwhirl y luego en Poliwrath o Politoed. Su espiral del abdomen es su órgano interno visible."
¿Quién es Poliwhirl?,"Es un Pokémon de tipo agua, número 061. Evoluciona de Poliwag y puede evolucionar en Poliwrath con una Piedra Agua o en Politoed con un objeto especial. Su espiral hipnotiza."
¿Quién es Poliwrath?,"Es un Pokémon de tipo agua y lucha, número 062. Evoluciona de Poliwhirl. Usa sus poderosos brazos para nadar y luchar con gran fuerza."
¿Quién es Abra?,"Es un Pokémon de tipo psíquico, número 063. Evoluciona en Kadabra. Duerme 18 horas al día y se teletransporta mientras duerme."
¿Quién es Kadabra?,"Es un Pokémon de tipo psíquico, número 064. Evoluciona de Abra y evoluciona en Alakazam. Su cuchara canaliza poderes mentales."
¿Quién es Alakazam?,"Es un Pokémon de tipo psíquico, número 065. Evoluciona de Kadabra al intercambiarlo. Tiene un cerebro superdesarrollado y memoria perfecta."
¿Quién es Machop?,"Es un Pokémon de tipo lucha, número 066. Evoluciona en Machoke. Puede levantar objetos muchas veces más pesados que él."
¿Quién es Machoke?,"Es un Pokémon de tipo lucha, número 067. Evoluciona de Machop y evoluciona en Machamp. Usa un cinturón especial para controlar su fuerza."
¿Quién es Machamp?,"Es un Pokémon de tipo lucha, número 068. Evoluciona de Machoke al intercambiarlo. Sus cuatro brazos le permiten atacar con velocidad y precisión."
¿Quién es Bellsprout?,"Es un Pokémon de tipo planta y veneno, número 069. Evoluciona en Weepinbell y luego en Victreebel. Usa sus raíces como pies."
¿Quién es Weepinbell?,"Es un Pokémon de tipo planta y veneno, número 070. Evoluciona de Bellsprout y evoluciona en Victreebel. Puede colgarse de árboles con su tallo."
¿Quién es Victreebel?,"Es un Pokémon de tipo planta y veneno, número 071. Evoluciona de Weepinbell con una Piedra Hoja. Emite un aroma dulce para atraer presas."
¿Quién es Tentacool?,"Es un Pokémon de tipo agua y veneno, número 072. Evoluciona en Tentacruel. Flota con sus tentáculos y puede emitir ultrasonidos."
¿Quién es Tentacruel?,"Es un Pokémon de tipo agua y veneno, número 073. Evoluciona de Tentacool. Tiene 80 tentáculos finos que se expanden en combate."
¿Quién es Geodude?,"Es un Pokémon de tipo roca y tierra, número 074. Evoluciona en Graveler. Es común en cuevas y puede flotar en el aire."
¿Quién es Graveler?,"Es un Pokémon de tipo roca y tierra, número 075. Evoluciona de Geodude y evoluciona en Golem. Rueda cuesta abajo para atacar."
¿Quién es Golem?,"Es un Pokémon de tipo roca y tierra, número 076. Evoluciona de Graveler al intercambiarlo. Su cuerpo es tan duro como el diamante."
¿Quién es Ponyta?,"Es un Pokémon de tipo fuego, número 077. Evoluciona en Rapidash. Corre velozmente y tiene una melena de fuego."
¿Quién es Rapidash?,"Es un Pokémon de tipo fuego, número 078. Evoluciona de Ponyta. Puede correr más rápido que el sonido."
¿Quién es Slowpoke?,"Es un Pokémon de tipo agua y psíquico, número 079. Evoluciona en Slowbro o Slowking. Es muy lento y se distrae fácilmente."
¿Quién es Slowbro?,"Es un Pokémon de tipo agua y psíquico, número 080. Evoluciona de Slowpoke. El Shellder que muerde su cola lo hace evolucionar."
¿Quién es Magnemite?,"Es un Pokémon de tipo eléctrico y acero, número 081. Evoluciona en Magneton. Flota usando campos magnéticos."
¿Quién es Magneton?,"Es un Pokémon de tipo eléctrico y acero, número 082. Evoluciona de Magnemite. Son tres Magnemite unidos por magnetismo."
¿Quién es Farfetch'd?,"Es un Pokémon de tipo normal y volador, número 083. No evoluciona (en Kanto). Lleva un puerro que usa como espada."
¿Quién es Doduo?,"Es un Pokémon de tipo normal y volador, número 084. Evoluciona en Dodrio. Tiene dos cabezas que piensan por separado."
¿Quién es Dodrio?,"Es un Pokémon de tipo normal y volador, número 085. Evoluciona de Doduo. Su tercera cabeza surge al evolucionar."
¿Quién es Seel?,"Es un Pokémon de tipo agua, número 086. Evoluciona en Dewgong. Nada con gracia bajo el hielo."
¿Quién es Dewgong?,"Es un Pokémon de tipo agua y hielo, número 087. Evoluciona de Seel. Puede nadar sin descanso en aguas heladas."
¿Quién es Grimer?,"Es un Pokémon de tipo veneno, número 088. Evoluciona en Muk. Su cuerpo está hecho de lodo tóxico."
¿Quién es Muk?,"Es un Pokémon de tipo veneno, número 089. Evoluciona de Grimer. Su olor es tan fuerte que hace huir a todos a su paso."
¿Quién es Shellder?,"Es un Pokémon de tipo agua, número 090. Evoluciona en Cloyster con una Piedra Agua. Se cierra herméticamente para defenderse."
¿Quién es Cloyster?,"Es un Pokémon de tipo agua y hielo, número 091. Evoluciona de Shellder. Su caparazón es más duro que el diamante."
¿Quién es Gastly?,"Es un Pokémon de tipo fantasma y veneno, número 092. Evoluciona en Haunter. Está compuesto casi completamente de gas."
¿Quién es Haunter?,"Es un Pokémon de tipo fantasma y veneno, número 093. Evoluciona de Gastly y evoluciona en Gengar. Atravesar paredes es su especialidad."
¿Quién es Gengar?,"Es un Pokémon de tipo fantasma y veneno, número 094. Evoluciona de Haunter al intercambiarlo. Se oculta en sombras para asustar."
¿Quién es Onix?,"Es un Pokémon de tipo roca y tierra, número 095. Evoluciona en Steelix. Su cuerpo está formado por enormes rocas."
¿Quién es Drowzee?,"Es un Pokémon de tipo psíquico, número 096. Evoluciona en Hypno. Se alimenta de los sueños de las personas."
¿Quién es Hypno?,"Es un Pokémon de tipo psíquico, número 097. Evoluciona de Drowzee. Usa su péndulo para hipnotizar a su presa."
¿Quién es Krabby?,"Es un Pokémon de tipo agua, número 098. Evoluciona en Kingler. Sus pinzas son muy fuertes para su tamaño."
¿Quién es Kingler?,"Es un Pokémon de tipo agua, número 099. Evoluciona de Krabby. Su pinza gigante puede romper rocas."
¿Quién es Voltorb?,"Es un Pokémon de tipo eléctrico, número 100. Evoluciona en Electrode. Se parece a una Pokébola y puede explotar."
¿Quién es Electrode?,"Es un Pokémon de tipo eléctrico, número 101. Evoluciona de Voltorb. Es extremadamente rápido y explosivo."
¿Quién es Exeggcute?,"Es un Pokémon de tipo planta y psíquico, número 102. Evoluciona en Exeggutor con una Piedra Hoja. Es un grupo de semillas que piensan juntas."
¿Quién es Exeggutor?,"Es un Pokémon de tipo planta y psíquico, número 103. Evoluciona de Exeggcute. Tiene múltiples cabezas que piensan por separado."
¿Quién es Cubone?,"Es un Pokémon de tipo tierra, número 104. Evoluciona en Marowak. Lleva el cráneo de su madre como casco."
¿Quién es Marowak?,"Es un Pokémon de tipo tierra, número 105. Evoluciona de Cubone. Domina el uso de su hueso como arma."
¿Quién es Hitmonlee?,"Es un Pokémon de tipo lucha, número 106. Evoluciona de Tyrogue. Sus piernas se estiran para atacar desde lejos."
¿Quién es Hitmonchan?,"Es un Pokémon de tipo lucha, número 107. Evoluciona de Tyrogue. Usa estilos de puños similares al boxeo."
¿Quién es Lickitung?,"Es un Pokémon de tipo normal, número 108. No evoluciona en Kanto. Su lengua es más larga que su cuerpo."
¿Quién es Koffing?,"Es un Pokémon de tipo veneno, número 109. Evoluciona en Weezing. Flota gracias a gases venenosos."
¿Quién es Weezing?,"Es un Pokémon de tipo veneno, número 110. Evoluciona de Koffing. Tiene múltiples cabezas que emiten gases nocivos."
¿Quién es Rhyhorn?,"Es un Pokémon de tipo roca y tierra, número 111. Evoluciona en Rhydon. Corre sin pensar y destruye lo que se cruce."
¿Quién es Rhydon?,"Es un Pokémon de tipo roca y tierra, número 112. Evoluciona de Rhyhorn. Fue el primer Pokémon diseñado por Game Freak."
¿Quién es Chansey?,"Es un Pokémon de tipo normal, número 113. Evoluciona de Happiny y evoluciona en Blissey. Su huevo es altamente nutritivo."
¿Quién es Tangela?,"Es un Pokémon de tipo planta, número 114. Evoluciona en Tangrowth. Su cuerpo está cubierto de lianas azules."
¿Quién es Kangaskhan?,"Es un Pokémon de tipo normal, número 115. No evoluciona. Siempre se ve con su cría en el marsupio."
¿Quién es Horsea?,"Es un Pokémon de tipo agua, número 116. Evoluciona en Seadra. Nada con precisión usando su cola."
¿Quién es Seadra?,"Es un Pokémon de tipo agua, número 117. Evoluciona de Horsea y puede evolucionar en Kingdra. Escupe tinta para escapar."
¿Quién es Goldeen?,"Es un Pokémon de tipo agua, número 118. Evoluciona en Seaking. Nada elegantemente como una bailarina."
¿Quién es Seaking?,"Es un Pokémon de tipo agua, número 119. Evoluciona de Goldeen. Usa su cuerno para perforar rocas."
¿Quién es Staryu?,"Es un Pokémon de tipo agua, número 120. Evoluciona en Starmie. Su núcleo brilla con fuerza bajo la luna."
¿Quién es Starmie?,"Es un Pokémon de tipo agua y psíquico, número 121. Evoluciona de Staryu con una Piedra Agua. Su núcleo cambia de colores como una gema."
¿Quién es Mr. Mime?,"Es un Pokémon de tipo psíquico y hada, número 122. Evoluciona de Mime Jr. Usa barreras invisibles para defenderse."
¿Quién es Scyther?,"Es un Pokémon de tipo bicho y volador, número 123. Evoluciona en Scizor. Se mueve tan rápido que parece teletransportarse."
¿Quién es Jynx?,"Es un Pokémon de tipo hielo y psíquico, número 124. Evoluciona de Smoochum. Se comunica bailando."
¿Quién es Electabuzz?,"Es un Pokémon de tipo eléctrico, número 125. Evoluciona de Elekid y evoluciona en Electivire. Se alimenta de electricidad."
¿Quién es Magmar?,"Es un Pokémon de tipo fuego, número 126. Evoluciona de Magby y evoluciona en Magmortar. Su cuerpo emite calor constante."
¿Quién es Pinsir?,"Es un Pokémon de tipo bicho, número 127. No evoluciona en Kanto. Usa sus pinzas para aplastar enemigos."
¿Quién es Tauros?,"Es un Pokémon de tipo normal, número 128. No evoluciona. Corre sin control cuando se enfurece."
¿Quién es Magikarp?,"Es un Pokémon de tipo agua, número 129. Evoluciona en Gyarados. Es muy débil, pero tiene un potencial asombroso."
¿Quién es Gyarados?,"Es un Pokémon de tipo agua y volador, número 130. Evoluciona de Magikarp. Es temido por su naturaleza destructiva."
¿Quién es Lapras?,"Es un Pokémon de tipo agua y hielo, número 131. No evoluciona. Se dice que puede comprender el habla humana."
¿Quién es Ditto?,"Es un Pokémon de tipo normal, número 132. No evoluciona. Puede transformarse en cualquier Pokémon."
¿Quién es Eevee?,"Es un Pokémon de tipo normal, número 133. Evoluciona en múltiples formas como Vaporeon, Jolteon y Flareon. Tiene un ADN inestable."
¿Quién es Vaporeon?,"Es un Pokémon de tipo agua, número 134. Evoluciona de Eevee con una Piedra Agua. Se mezcla con el agua al nadar."
¿Quién es Jolteon?,"Es un Pokémon de tipo eléctrico, número 135. Evoluciona de Eevee con una Piedra Trueno. Su cuerpo se carga con electricidad estática."
¿Quién es Flareon?,"Es un Pokémon de tipo fuego, número 136. Evoluciona de Eevee con una Piedra Fuego. Su cuerpo arde con energía interna."
¿Quién es Porygon?,"Es un Pokémon de tipo normal, número 137. Evoluciona en Porygon2. Fue creado por computadora."
¿Quién es Omanyte?,"Es un Pokémon de tipo roca y agua, número 138. Evoluciona en Omastar. Se revive a partir de un fósil espiral."
¿Quién es Omastar?,"Es un Pokémon de tipo roca y agua, número 139. Evoluciona de Omanyte. Usaba sus tentáculos para atrapar presas."
¿Quién es Kabuto?,"Es un Pokémon de tipo roca y agua, número 140. Evoluciona en Kabutops. Se revivió de un fósil cúpula."
¿Quién es Kabutops?,"Es un Pokémon de tipo roca y agua, número 141. Evoluciona de Kabuto. Tiene cuchillas afiladas y cuerpo ágil."
¿Quién es Aerodactyl?,"Es un Pokémon de tipo roca y volador, número 142. Se revive de un fósil viejo. Era un depredador del cielo prehistórico."
¿Quién es Snorlax?,"Es un Pokémon de tipo normal, número 143. No evoluciona en Kanto. Duerme casi todo el tiempo y bloquea caminos."
¿Quién es Articuno?,"Es un Pokémon legendario de tipo hielo y volador, número 144. Puede congelar el aire con solo batir las alas."
¿Quién es Zapdos?,"Es un Pokémon legendario de tipo eléctrico y volador, número 145. Su cuerpo emite descargas eléctricas al volar."
¿Quién es Moltres?,"Es un Pokémon legendario de tipo fuego y volador, número 146. Sus alas están envueltas en fuego."
¿Quién es Dratini?,"Es un Pokémon de tipo dragón, número 147. Evoluciona en Dragonair y luego en Dragonite. Vive en aguas profundas."
¿Quién es Dragonair?,"Es un Pokémon de tipo dragón, número 148. Evoluciona de Dratini y evoluciona en Dragonite. Su cuerpo irradia energía mística."
¿Quién es Dragonite?,"Es un Pokémon de tipo dragón y volador, número 149. Evoluciona de Dragonair. Es amable, pero muy poderoso."
¿Quién es Mewtwo?,"Es un Pokémon legendario de tipo psíquico, número 150. Fue creado artificialmente a partir del ADN de Mew."
¿Quién es Mew?,"Es un Pokémon mítico de tipo psíquico, número 151. Contiene el ADN de todos los Pokémon y puede aprender cualquier movimiento."

