Gen3
¿Quién es Cascoon?,"Es un Pokémon de tipo bicho, número 268. Evoluciona de Wurmple y evoluciona en Dustox. Se mantiene inmóvil mientras se prepara para su cambio."
¿Quién es Dustox?,"Es un Pokémon de tipo bicho y veneno, número 269. Evoluciona de Cascoon. Vuela por la noche y dispersa polvo tóxico con sus alas."
¿Quién es Lotad?,"Es un Pokémon de tipo agua y planta, número 270. Evoluciona en Lombre. Usa su hoja como flotador."
¿Quién es Lombre?,"Es un Pokémon de tipo agua y planta, número 271. Evoluciona de Lotad y evoluciona en Ludicolo. Es travieso y activo durante la noche."
¿Quién es Ludicolo?,"Es un Pokémon de tipo agua y planta, número 272. Evoluciona de Lombre con una Piedra Agua. Baila cuando escucha música alegre."
¿Quién es Seedot?,"Es un Pokémon de tipo planta, número 273. Evoluciona en Nuzleaf. Se cuelga de las ramas como una bellota."
¿Quién es Nuzleaf?,"Es un Pokémon de tipo planta y siniestro, número 274. Evoluciona de Seedot y evoluciona en Shiftry. Toca una flauta para comunicarse."
¿Quién es Shiftry?,"Es un Pokémon de tipo planta y siniestro, número 275. Evoluciona de Nuzleaf con una Piedra Hoja. Invoca fuertes vientos agitando sus hojas."
¿Quién es Taillow?,"Es un Pokémon de tipo normal y volador, número 276. Evoluciona en Swellow. Es valiente y ataca enemigos más grandes."
¿Quién es Swellow?,"Es un Pokémon de tipo normal y volador, número 277. Evoluciona de Taillow. Vuela velozmente sin perder altitud durante horas."
¿Quién es Wingull?,"Es un Pokémon de tipo agua y volador, número 278. Evoluciona en Pelipper. Usa su pico para transportar cosas."
¿Quién es Pelipper?,"Es un Pokémon de tipo agua y volador, número 279. Evoluciona de Wingull. Usa su pico como bolsa de almacenamiento."
¿Quién es Ralts?,"Es un Pokémon de tipo psíquico y hada, número 280. Evoluciona en Kirlia. Percibe las emociones humanas."
¿Quién es Kirlia?,"Es un Pokémon de tipo psíquico y hada, número 281. Evoluciona de Ralts y evoluciona en Gardevoir o Gallade. Baila grácilmente con energía psíquica."
¿Quién es Gardevoir?,"Es un Pokémon de tipo psíquico y hada, número 282. Evoluciona de Kirlia. Puede crear pequeños agujeros negros para proteger a su entrenador."
¿Quién es Surskit?,"Es un Pokémon de tipo bicho y agua, número 283. Evoluciona en Masquerain. Se desliza por el agua como si patinara."
¿Quién es Masquerain?,"Es un Pokémon de tipo bicho y volador, número 284. Evoluciona de Surskit. Sus antenas parecen ojos que intimidan a los enemigos."
¿Quién es Shroomish?,"Es un Pokémon de tipo planta, número 285. Evoluciona en Breloom. Vive en lugares húmedos y libera esporas tóxicas si se siente amenazado."
¿Quién es Breloom?,"Es un Pokémon de tipo planta y lucha, número 286. Evoluciona de Shroomish. Tiene gran poder físico y lanza puñetazos con precisión."
¿Quién es Slakoth?,"Es un Pokémon de tipo normal, número 287. Evoluciona en Vigoroth. Pasa la mayor parte del tiempo durmiendo para conservar energía."
¿Quién es Vigoroth?,"Es un Pokémon de tipo normal, número 288. Evoluciona de Slakoth y evoluciona en Slaking. No puede quedarse quieto y siempre se mueve."
¿Quién es Slaking?,"Es un Pokémon de tipo normal, número 289. Evoluciona de Vigoroth. Tiene una fuerza comparable a la de un Pokémon legendario, aunque es muy perezoso."
¿Quién es Nincada?,"Es un Pokémon de tipo bicho y tierra, número 290. Evoluciona en Ninjask y, si se cumplen ciertas condiciones, también en Shedinja. Vive bajo tierra."
¿Quién es Ninjask?,"Es un Pokémon de tipo bicho y volador, número 291. Evoluciona de Nincada. Vuela tan rápido que se vuelve invisible al ojo humano."
¿Quién es Shedinja?,"Es un Pokémon de tipo bicho y fantasma, número 292. Surge al evolucionar Nincada si se tiene un espacio libre y una Poké Ball. Su cuerpo está vacío y es inmune a muchos ataques."
¿Quién es Whismur?,"Es un Pokémon de tipo normal, número 293. Evoluciona en Loudred. Aunque parece tímido, puede gritar con gran potencia si se asusta."
¿Quién es Loudred?,"Es un Pokémon de tipo normal, número 294. Evoluciona de Whismur y evoluciona en Exploud. Usa su cuerpo como caja de resonancia para generar estruendos."
¿Quién es Exploud?,"Es un Pokémon de tipo normal, número 295. Evoluciona de Loudred. Puede destruir una casa con un solo rugido gracias a su poder sonoro."
¿Quién es Makuhita?,"Es un Pokémon de tipo lucha, número 296. Evoluciona en Hariyama. Siempre entrena su cuerpo y no se rinde jamás."
¿Quién es Hariyama?,"Es un Pokémon de tipo lucha, número 297. Evoluciona de Makuhita. Sus palmadas son tan fuertes que pueden detener camiones."
¿Quién es Azurill?,"Es un Pokémon de tipo normal y hada, número 298. Evoluciona en Marill con alta amistad. Usa su cola como flotador."
¿Quién es Nosepass?,"Es un Pokémon de tipo roca, número 299. Evoluciona en Probopass en generaciones futuras. Siempre apunta al norte con su nariz magnética."
¿Quién es Skitty?,"Es un Pokémon de tipo normal, número 300. Evoluciona en Delcatty con una Piedra Lunar. Persigue su propia cola cuando está feliz."
¿Quién es Delcatty?,"Es un Pokémon de tipo normal, número 301. Evoluciona de Skitty. Le encanta vivir con comodidad y dormir en lugares suaves."
¿Quién es Sableye?,"Es un Pokémon de tipo siniestro y fantasma, número 302. No evoluciona en Hoenn. Come gemas que encuentra en cuevas oscuras."
¿Quién es Mawile?,"Es un Pokémon de tipo acero y hada, número 303. No evoluciona en Hoenn. Usa su mandíbula falsa en la parte trasera para atacar por sorpresa."
¿Quién es Aron?,"Es un Pokémon de tipo acero y roca, número 304. Evoluciona en Lairon. Su cuerpo metálico lo protege de los ataques enemigos."
¿Quién es Lairon?,"Es un Pokémon de tipo acero y roca, número 305. Evoluciona de Aron y evoluciona en Aggron. Come minerales y vive en montañas."
¿Quién es Aggron?,"Es un Pokémon de tipo acero y roca, número 306. Evoluciona de Lairon. Protege su territorio y repara los daños que ocasiona."
¿Quién es Meditite?,"Es un Pokémon de tipo lucha y psíquico, número 307. Evoluciona en Medicham. Medita para controlar su energía y mejorar sus habilidades físicas."
¿Quién es Medicham?,"Es un Pokémon de tipo lucha y psíquico, número 308. Evoluciona de Meditite. Tiene un gran poder espiritual que canaliza con su cuerpo ágil."
¿Quién es Electrike?,"Es un Pokémon de tipo eléctrico, número 309. Evoluciona en Manectric. Almacena electricidad en su pelaje y corre a gran velocidad."
¿Quién es Manectric?,"Es un Pokémon de tipo eléctrico, número 310. Evoluciona de Electrike. Sus descargas son tan intensas que alteran la atmósfera."
¿Quién es Plusle?,"Es un Pokémon de tipo eléctrico, número 311. No evoluciona. Se anima al apoyar a sus aliados con chispas eléctricas en combate."
¿Quién es Minun?,"Es un Pokémon de tipo eléctrico, número 312. No evoluciona. Apoya a sus compañeros en batalla con entusiasmo y descargas eléctricas."
¿Quién es Volbeat?,"Es un Pokémon de tipo bicho, número 313. No evoluciona. Emite luz desde su cola para comunicarse con Illumise."
¿Quién es Illumise?,"Es un Pokémon de tipo bicho, número 314. No evoluciona. Dirige a grupos de Volbeat con patrones de luz que forman en el cielo."
¿Quién es Roselia?,"Es un Pokémon de tipo planta y veneno, número 315. Evoluciona de Budew y evoluciona en Roserade. Sus flores secretan un aroma embriagador."
¿Quién es Gulpin?,"Es un Pokémon de tipo veneno, número 316. Evoluciona en Swalot. Su estómago puede disolver cualquier cosa que trague."
¿Quién es Swalot?,"Es un Pokémon de tipo veneno, número 317. Evoluciona de Gulpin. Su cuerpo gelatinoso lo hace muy flexible y resistente."
¿Quién es Carvanha?,"Es un Pokémon de tipo agua y siniestro, número 318. Evoluciona en Sharpedo. Es muy agresivo y ataca en grupo como una piraña."
¿Quién es Sharpedo?,"Es un Pokémon de tipo agua y siniestro, número 319. Evoluciona de Carvanha. Su velocidad lo convierte en el terror de los mares."
¿Quién es Wailmer?,"Es un Pokémon de tipo agua, número 320. Evoluciona en Wailord. Juega lanzando chorros de agua y rodando como una pelota."
¿Quién es Wailord?,"Es un Pokémon de tipo agua, número 321. Evoluciona de Wailmer. Es uno de los Pokémon más grandes conocidos, capaz de nadar con elegancia."
¿Quién es Numel?,"Es un Pokémon de tipo fuego y tierra, número 322. Evoluciona en Camerupt. Almacena magma en su joroba, pero es algo lento y perezoso."
¿Quién es Camerupt?,"Es un Pokémon de tipo fuego y tierra, número 323. Evoluciona de Numel. Sus jorobas entran en erupción cuando se enfurece."
¿Quién es Torkoal?,"Es un Pokémon de tipo fuego, número 324. No evoluciona. Usa el carbón que quema en su caparazón para generar vapor."
¿Quién es Spoink?,"Es un Pokémon de tipo psíquico, número 325. Evoluciona en Grumpig. Salta continuamente para mantener activo su corazón."
¿Quién es Grumpig?,"Es un Pokémon de tipo psíquico, número 326. Evoluciona de Spoink. Baila para canalizar su energía psíquica."
¿Quién es Spinda?,"Es un Pokémon de tipo normal, número 327. No evoluciona. Cada Spinda tiene un patrón único de manchas en su cuerpo."
¿Quién es Trapinch?,"Es un Pokémon de tipo tierra, número 328. Evoluciona en Vibrava. Vive en desiertos y cava trampas en la arena para atrapar presas."
¿Quién es Vibrava?,"Es un Pokémon de tipo tierra y dragón, número 329. Evoluciona de Trapinch y evoluciona en Flygon. Vibra sus alas para generar ondas sónicas."
¿Quién es Flygon?,"Es un Pokémon de tipo tierra y dragón, número 330. Evoluciona de Vibrava. Es conocido como el 'Espíritu del Desierto' por su vuelo silencioso."
¿Quién es Cacnea?,"Es un Pokémon de tipo planta, número 331. Evoluciona en Cacturne. Sobrevive en climas áridos absorbiendo agua con su cuerpo espinoso."
¿Quién es Cacturne?,"Es un Pokémon de tipo planta y siniestro, número 332. Evoluciona de Cacnea. Persigue a viajeros durante la noche en el desierto."
¿Quién es Swablu?,"Es un Pokémon de tipo normal y volador, número 333. Evoluciona en Altaria. Sus alas parecen nubes suaves y blancas."
¿Quién es Altaria?,"Es un Pokémon de tipo dragón y volador, número 334. Evoluciona de Swablu. Canta con una voz melodiosa y vuela entre las nubes."
¿Quién es Zangoose?,"Es un Pokémon de tipo normal, número 335. No evoluciona. Tiene una enemistad ancestral con Seviper."
¿Quién es Seviper?,"Es un Pokémon de tipo veneno, número 336. No evoluciona. Su cuerpo alargado y su colmillo venenoso lo hacen letal en combate."
¿Quién es Lunatone?,"Es un Pokémon de tipo roca y psíquico, número 337. No evoluciona. Se dice que surgió con la caída de un meteorito."
¿Quién es Solrock?,"Es un Pokémon de tipo roca y psíquico, número 338. No evoluciona. Su cuerpo brilla con energía solar."
¿Quién es Barboach?,"Es un Pokémon de tipo agua y tierra, número 339. Evoluciona en Whiscash. Usa sus bigotes para detectar vibraciones en el agua."
¿Quién es Whiscash?,"Es un Pokémon de tipo agua y tierra, número 340. Evoluciona de Barboach. Puede predecir terremotos y nadar fangosamente."
¿Quién es Corphish?,"Es un Pokémon de tipo agua, número 341. Evoluciona en Crawdaunt. Es tenaz y se adapta a cualquier ambiente acuático."
¿Quién es Crawdaunt?,"Es un Pokémon de tipo agua y siniestro, número 342. Evoluciona de Corphish. Es territorial y agresivo con los intrusos."
¿Quién es Baltoy?,"Es un Pokémon de tipo tierra y psíquico, número 343. Evoluciona en Claydol. Gira sobre un pie mientras flota en el aire."
¿Quién es Claydol?,"Es un Pokémon de tipo tierra y psíquico, número 344. Evoluciona de Baltoy. Tiene múltiples ojos y controla poder psíquico."
¿Quién es Lileep?,"Es un Pokémon de tipo roca y planta, número 345. Evoluciona en Cradily. Revivido de un fósil, atrapa presas con sus tentáculos."
¿Quién es Cradily?,"Es un Pokémon de tipo roca y planta, número 346. Evoluciona de Lileep. Vive en el fondo del mar y se mueve muy poco."
¿Quién es Anorith?,"Es un Pokémon de tipo roca y bicho, número 347. Evoluciona en Armaldo. Fue revivido de un fósil garra y nada con agilidad."
¿Quién es Armaldo?,"Es un Pokémon de tipo roca y bicho, número 348. Evoluciona de Anorith. Su cuerpo blindado lo hace resistente a todo tipo de ataques."
¿Quién es Feebas?,"Es un Pokémon de tipo agua, número 349. Evoluciona en Milotic. Aunque tiene apariencia débil, su evolución es majestuosa."
¿Quién es Milotic?,"Es un Pokémon de tipo agua, número 350. Evoluciona de Feebas con belleza alta o Escama Bella. Es considerado uno de los Pokémon más bellos."
¿Quién es Castform?,"Es un Pokémon de tipo normal, número 351. No evoluciona. Cambia de forma y tipo según el clima."
¿Quién es Kecleon?,"Es un Pokémon de tipo normal, número 352. No evoluciona. Puede cambiar de color para camuflarse con el entorno."
¿Quién es Shuppet?,"Es un Pokémon de tipo fantasma, número 353. Evoluciona en Banette. Se alimenta de emociones negativas como el rencor."
¿Quién es Banette?,"Es un Pokémon de tipo fantasma, número 354. Evoluciona de Shuppet. Es un muñeco abandonado que cobró vida buscando venganza."
¿Quién es Duskull?,"Es un Pokémon de tipo fantasma, número 355. Evoluciona en Dusclops. Puede atravesar paredes y se mueve silenciosamente."
¿Quién es Dusclops?,"Es un Pokémon de tipo fantasma, número 356. Evoluciona de Duskull. Su cuerpo hueco absorbe todo lo que atrapa."
¿Quién es Tropius?,"Es un Pokémon de tipo planta y volador, número 357. No evoluciona. Le crecen frutas en el cuello que pueden comer otros Pokémon."
¿Quién es Chimecho?,"Es un Pokémon de tipo psíquico, número 358. Evoluciona de Chingling. Suena como una campana y se dice que trae buena fortuna."
¿Quién es Absol?,"Es un Pokémon de tipo siniestro, número 359. No evoluciona. Aparece antes de desastres naturales, por lo que es malinterpretado."
¿Quién es Wynaut?,"Es un Pokémon de tipo psíquico, número 360. Evoluciona en Wobbuffet. Rebota felizmente y se alimenta de emociones positivas."
¿Quién es Snorunt?,"Es un Pokémon de tipo hielo, número 361. Evoluciona en Glalie o Froslass. Se le asocia con la buena suerte en climas fríos."
¿Quién es Glalie?,"Es un Pokémon de tipo hielo, número 362. Evoluciona de Snorunt. Su cuerpo helado puede congelar todo lo que lo rodea."
¿Quién es Spheal?,"Es un Pokémon de tipo hielo y agua, número 363. Evoluciona en Sealeo. Rueda sobre su cuerpo redondo y le encanta jugar."
¿Quién es Sealeo?,"Es un Pokémon de tipo hielo y agua, número 364. Evoluciona de Spheal y evoluciona en Walrein. Aplaude y rueda cuando está feliz."
¿Quién es Walrein?,"Es un Pokémon de tipo hielo y agua, número 365. Evoluciona de Sealeo. Sus colmillos son fuertes y le permiten liderar manadas."
¿Quién es Clamperl?,"Es un Pokémon de tipo agua, número 366. Evoluciona en Huntail o Gorebyss dependiendo del objeto al intercambiarlo. Su concha es muy dura."
¿Quién es Huntail?,"Es un Pokémon de tipo agua, número 367. Evoluciona de Clamperl al intercambiarlo con un Diente Marino. Vive en las profundidades marinas."
¿Quién es Gorebyss?,"Es un Pokémon de tipo agua, número 368. Evoluciona de Clamperl al intercambiarlo con una Escama Marina. Nada con gracia y absorbe nutrientes por su boca."
¿Quién es Relicanth?,"Es un Pokémon de tipo agua y roca, número 369. No evoluciona. Es un fósil viviente que ha sobrevivido sin cambios desde hace millones de años."
¿Quién es Luvdisc?,"Es un Pokémon de tipo agua, número 370. No evoluciona. Su forma de corazón lo convierte en símbolo del amor en Hoenn."
¿Quién es Bagon?,"Es un Pokémon de tipo dragón, número 371. Evoluciona en Shelgon. Sueña con volar y se lanza desde alturas para intentarlo."
¿Quién es Shelgon?,"Es un Pokémon de tipo dragón, número 372. Evoluciona de Bagon y evoluciona en Salamence. Se encierra en su caparazón para acumular energía."
¿Quién es Salamence?,"Es un Pokémon de tipo dragón y volador, número 373. Evoluciona de Shelgon. Finalmente cumple su sueño de volar gracias a sus alas."
¿Quién es Beldum?,"Es un Pokémon de tipo acero y psíquico, número 374. Evoluciona en Metang. Se mueve flotando usando campos magnéticos."
¿Quién es Metang?,"Es un Pokémon de tipo acero y psíquico, número 375. Evoluciona de Beldum y evoluciona en Metagross. Tiene dos cerebros que piensan al unísono."
¿Quién es Metagross?,"Es un Pokémon de tipo acero y psíquico, número 376. Evoluciona de Metang. Su inteligencia supera la de un superordenador."
¿Quién es Regirock?,"Es un Pokémon legendario de tipo roca, número 377. Su cuerpo está hecho de piedras ensambladas y se regenera con nuevas rocas."
¿Quién es Regice?,"Es un Pokémon legendario de tipo hielo, número 378. Su cuerpo es de hielo eterno y puede bajar la temperatura ambiente al instante."
¿Quién es Registeel?,"Es un Pokémon legendario de tipo acero, número 379. Su cuerpo metálico es más duro que cualquier material conocido."
¿Quién es Latias?,"Es un Pokémon legendario de tipo dragón y psíquico, número 380. Puede volverse invisible y comunicarse por telepatía."
¿Quién es Latios?,"Es un Pokémon legendario de tipo dragón y psíquico, número 381. Es rápido como un jet y muy protector con Latias."
¿Quién es Kyogre?,"Es un Pokémon legendario de tipo agua, número 382. Representa los mares y puede expandir los océanos. Tiene la capacidad de invocar lluvias torrenciales."
¿Quién es Groudon?,"Es un Pokémon legendario de tipo tierra, número 383. Representa la tierra y la expansión continental. Puede generar sequías extremas."
¿Quién es Rayquaza?,"Es un Pokémon legendario de tipo dragón y volador, número 384. Vive en la atmósfera superior y calma los conflictos entre Kyogre y Groudon."
¿Quién es Jirachi?,"Es un Pokémon mítico de tipo acero y psíquico, número 385. Se dice que concede deseos si despierta durante los siete días que abre los ojos cada mil años."
¿Quién es Deoxys?,"Es un Pokémon mítico de tipo psíquico, número 386. Proviene del espacio y puede cambiar entre cuatro formas: normal, ataque, defensa y velocidad."

