Gen2
¿Quién es Xatu?,"Es un Pokémon de tipo psíquico y volador, número 178. Evoluciona de Natu. Permanece quieto todo el día observando el cielo y el pasado."
¿Quién es Mareep?,"Es un Pokémon de tipo eléctrico, número 179. Evoluciona en Flaaffy y luego en Ampharos. Su lana genera electricidad."
¿Quién es Flaaffy?,"Es un Pokémon de tipo eléctrico, número 180. Evoluciona de Mareep y evoluciona en Ampharos. Su cuerpo tiene menos lana por la electricidad."
¿Quién es Ampharos?,"Es un Pokémon de tipo eléctrico, número 181. Evoluciona de Flaaffy. Puede emitir una luz tan potente que se ve a kilómetros de distancia."
¿Quién es Bellossom?,"Es un Pokémon de tipo planta, número 182. Evoluciona de Gloom usando una Piedra Solar. Baila con gracia bajo la luz del sol."
¿Quién es Marill?,"Es un Pokémon de tipo agua y hada, número 183. Evoluciona en Azumarill. Usa su cola flotante como salvavidas natural."
¿Quién es Azumarill?,"Es un Pokémon de tipo agua y hada, número 184. Evoluciona de Marill. Su audición es tan aguda que detecta sonidos bajo el agua."
¿Quién es Sudowoodo?,"Es un Pokémon de tipo roca, número 185. Evoluciona de Bonsly. Se disfraza de árbol para engañar a los enemigos."
¿Quién es Politoed?,"Es un Pokémon de tipo agua, número 186. Evoluciona de Poliwhirl usando una Roca del Rey. Su canto es muy melodioso y lidera a grupos de Poliwag."
¿Quién es Hoppip?,"Es un Pokémon de tipo planta y volador, número 187. Evoluciona en Skiploom. Vuela por el viento y es muy liviano."
¿Quién es Skiploom?,"Es un Pokémon de tipo planta y volador, número 188. Evoluciona de Hoppip y evoluciona en Jumpluff. Florece con el calor del sol."
¿Quién es Jumpluff?,"Es un Pokémon de tipo planta y volador, número 189. Evoluciona de Skiploom. Usa esporas de algodón para viajar por el aire."
¿Quién es Aipom?,"Es un Pokémon de tipo normal, número 190. Evoluciona en Ambipom. Usa su cola como si fuera una mano extra."
¿Quién es Sunkern?,"Es un Pokémon de tipo planta, número 191. Evoluciona en Sunflora con una Piedra Solar. Es muy débil y se mueve poco para conservar energía."
¿Quién es Sunflora?,"Es un Pokémon de tipo planta, número 192. Evoluciona de Sunkern. Gira su cabeza siguiendo la luz solar."
¿Quién es Yanma?,"Es un Pokémon de tipo bicho y volador, número 193. Evoluciona en Yanmega. Puede mantenerse quieto en el aire batiendo rápido sus alas."
¿Quién es Wooper?,"Es un Pokémon de tipo agua y tierra, número 194. Evoluciona en Quagsire. Vive tanto en tierra como en agua y siempre sonríe."
¿Quién es Quagsire?,"Es un Pokémon de tipo agua y tierra, número 195. Evoluciona de Wooper. Es muy despreocupado y nada sin preocuparse de su entorno."
¿Quién es Espeon?,"Es un Pokémon de tipo psíquico, número 196. Evoluciona de Eevee con alta amistad durante el día. Usa su pelaje para sentir cambios en el aire."
¿Quién es Umbreon?,"Es un Pokémon de tipo siniestro, número 197. Evoluciona de Eevee con alta amistad durante la noche. Su cuerpo brilla en la oscuridad."
¿Quién es Murkrow?,"Es un Pokémon de tipo siniestro y volador, número 198. Evoluciona en Honchkrow. Se dice que trae mala suerte si se le ve de noche."
¿Quién es Slowking?,"Es un Pokémon de tipo agua y psíquico, número 199. Evoluciona de Slowpoke usando una Roca del Rey. Es muy sabio y puede hablar el lenguaje humano."
¿Quién es Misdreavus?,"Es un Pokémon de tipo fantasma, número 200. Evoluciona en Mismagius. Chilla en la noche para asustar a sus enemigos."
¿Quién es Unown?,"Es un Pokémon de tipo psíquico, número 201. No evoluciona. Existen múltiples formas basadas en el alfabeto y símbolos."
¿Quién es Wobbuffet?,"Es un Pokémon de tipo psíquico, número 202. Evoluciona de Wynaut. Solo contraataca, nunca ataca primero."
¿Quién es Girafarig?,"Es un Pokémon de tipo normal y psíquico, número 203. No evoluciona en Johto. Tiene una cola con su propia cabeza que también puede morder."
¿Quién es Pineco?,"Es un Pokémon de tipo bicho, número 204. Evoluciona en Forretress. Se cuelga de los árboles y se cae si se siente amenazado."
¿Quién es Forretress?,"Es un Pokémon de tipo bicho y acero, número 205. Evoluciona de Pineco. Su caparazón es casi impenetrable."
¿Quién es Dunsparce?,"Es un Pokémon de tipo normal, número 206. No evoluciona en Johto. Cava túneles con su cola para vivir bajo tierra."
¿Quién es Gligar?,"Es un Pokémon de tipo tierra y volador, número 207. Evoluciona en Gliscor. Planea silenciosamente desde acantilados para emboscar a su presa."
¿Quién es Steelix?,"Es un Pokémon de tipo acero y tierra, número 208. Evoluciona de Onix al intercambiarlo con una Revestimiento Metálico. Su cuerpo es más duro que el acero."
¿Quién es Snubbull?,"Es un Pokémon de tipo hada, número 209. Evoluciona en Granbull. A pesar de su aspecto temible, es muy sensible y cariñoso."
¿Quién es Granbull?,"Es un Pokémon de tipo hada, número 210. Evoluciona de Snubbull. Tiene mandíbulas poderosas y protege a su manada con valentía."
¿Quién es Qwilfish?,"Es un Pokémon de tipo agua y veneno, número 211. No evoluciona en Johto. Se infla como un globo y lanza púas venenosas."
¿Quién es Scizor?,"Es un Pokémon de tipo bicho y acero, número 212. Evoluciona de Scyther al intercambiarlo con una Revestimiento Metálico. Tiene pinzas que pueden romper metal."
¿Quién es Shuckle?,"Es un Pokémon de tipo bicho y roca, número 213. No evoluciona. Guarda bayas dentro de su concha para fermentarlas."
¿Quién es Heracross?,"Es un Pokémon de tipo bicho y lucha, número 214. No evoluciona en Johto. Usa su gran cuerno para lanzar a sus enemigos."
¿Quién es Sneasel?,"Es un Pokémon de tipo siniestro y hielo, número 215. Evoluciona en Weavile. Caza en grupos y es muy ágil al escalar árboles."
¿Quién es Teddiursa?,"Es un Pokémon de tipo normal, número 216. Evoluciona en Ursaring. Lame la miel que guarda en su pelaje."
¿Quién es Ursaring?,"Es un Pokémon de tipo normal, número 217. Evoluciona de Teddiursa. Deja marcas en los árboles para reclamar territorio."
¿Quién es Slugma?,"Es un Pokémon de tipo fuego, número 218. Evoluciona en Magcargo. Su cuerpo está hecho de lava derretida."
¿Quién es Magcargo?,"Es un Pokémon de tipo fuego y roca, número 219. Evoluciona de Slugma. Su temperatura interna supera los 10.000 °C."
¿Quién es Swinub?,"Es un Pokémon de tipo hielo y tierra, número 220. Evoluciona en Piloswine. Usa su nariz para encontrar comida bajo la nieve."
¿Quién es Piloswine?,"Es un Pokémon de tipo hielo y tierra, número 221. Evoluciona de Swinub. Su espeso pelaje lo protege del frío extremo."
¿Quién es Corsola?,"Es un Pokémon de tipo agua y roca, número 222. No evoluciona en Johto. Su cuerpo está hecho de coral y se regenera con el tiempo."
¿Quién es Remoraid?,"Es un Pokémon de tipo agua, número 223. Evoluciona en Octillery. Puede disparar agua a gran precisión como un arma."
¿Quién es Octillery?,"Es un Pokémon de tipo agua, número 224. Evoluciona de Remoraid. Usa sus tentáculos y chorros de agua como forma de defensa."
¿Quién es Delibird?,"Es un Pokémon de tipo hielo y volador, número 225. No evoluciona. Usa su saco para llevar comida que comparte con otros."
¿Quién es Mantine?,"Es un Pokémon de tipo agua y volador, número 226. Evoluciona de Mantyke si hay un Remoraid en el equipo. Planea por el agua como una mantarraya."
¿Quién es Skarmory?,"Es un Pokémon de tipo acero y volador, número 227. No evoluciona. Su cuerpo metálico es tan resistente como el acero pulido."
¿Quién es Houndour?,"Es un Pokémon de tipo siniestro y fuego, número 228. Evoluciona en Houndoom. Caza en manadas organizadas."
¿Quién es Houndoom?,"Es un Pokémon de tipo siniestro y fuego, número 229. Evoluciona de Houndour. Su aullido suena como un presagio de muerte."
¿Quién es Kingdra?,"Es un Pokémon de tipo agua y dragón, número 230. Evoluciona de Seadra al intercambiarlo con Escama Dragón. Vive en las profundidades del océano."
¿Quién es Phanpy?,"Es un Pokémon de tipo tierra, número 231. Evoluciona en Donphan. Juega empujando objetos con su trompa."
¿Quién es Donphan?,"Es un Pokémon de tipo tierra, número 232. Evoluciona de Phanpy. Puede enrollarse y rodar a gran velocidad como un neumático."
¿Quién es Porygon2?,"Es un Pokémon de tipo normal, número 233. Evoluciona de Porygon con Mejora y puede evolucionar en Porygon-Z. Fue actualizado para tener emociones reales."
¿Quién es Stantler?,"Es un Pokémon de tipo normal, número 234. No evoluciona en Johto. Sus cuernos emiten ondas que alteran la percepción del entorno."
¿Quién es Smeargle?,"Es un Pokémon de tipo normal, número 235. No evoluciona. Usa su cola como pincel y aprende movimientos copiándolos."
¿Quién es Tyrogue?,"Es un Pokémon de tipo lucha, número 236. Evoluciona en Hitmonlee, Hitmonchan o Hitmontop dependiendo de sus estadísticas. Es joven y entrena constantemente."
¿Quién es Hitmontop?,"Es un Pokémon de tipo lucha, número 237. Evoluciona de Tyrogue. Gira sobre su cabeza para atacar y esquivar con velocidad."
¿Quién es Smoochum?,"Es un Pokémon de tipo hielo y psíquico, número 238. Evoluciona en Jynx. Usa sus labios para explorar el entorno."
¿Quién es Elekid?,"Es un Pokémon de tipo eléctrico, número 239. Evoluciona en Electabuzz. Su cuerpo genera electricidad al girar sus brazos."
¿Quién es Magby?,"Es un Pokémon de tipo fuego, número 240. Evoluciona en Magmar. Escupe pequeñas llamas cuando está emocionado."
¿Quién es Miltank?,"Es un Pokémon de tipo normal, número 241. No evoluciona. Produce leche nutritiva que puede curar a Pokémon y personas."
¿Quién es Blissey?,"Es un Pokémon de tipo normal, número 242. Evoluciona de Chansey con alta amistad. Tiene un corazón compasivo y cura a los demás."
¿Quién es Raikou?,"Es un Pokémon legendario de tipo eléctrico, número 243. Representa el trueno y corre como un rayo por las tierras."
¿Quién es Entei?,"Es un Pokémon legendario de tipo fuego, número 244. Representa la erupción y su rugido hace temblar la tierra."
¿Quién es Suicune?,"Es un Pokémon legendario de tipo agua, número 245. Representa las aguas puras y puede purificar ríos contaminados."
¿Quién es Larvitar?,"Es un Pokémon de tipo roca y tierra, número 246. Evoluciona en Pupitar. Nace bajo tierra y se alimenta de suelo para fortalecerse."
¿Quién es Pupitar?,"Es un Pokémon de tipo roca y tierra, número 247. Evoluciona de Larvitar y evoluciona en Tyranitar. Puede impulsarse como un cohete."
¿Quién es Tyranitar?,"Es un Pokémon de tipo roca y siniestro, número 248. Evoluciona de Pupitar. Es tan fuerte que puede cambiar el paisaje con su ira."
¿Quién es Lugia?,"Es un Pokémon legendario de tipo psíquico y volador, número 249. Guarda equilibrio en los océanos y se refugia en el fondo marino."
¿Quién es Ho-Oh?,"Es un Pokémon legendario de tipo fuego y volador, número 250. Revivió a los perros legendarios. Su plumaje brilla con los colores del arcoíris."
¿Quién es Celebi?,"Es un Pokémon mítico de tipo psíquico y planta, número 251. Viaja a través del tiempo y aparece donde reina la paz."

